lote,institucion,nombre,nivel,area,duracion,codigo_oficial,url_fuente,pais,ciudad,dominio,motivo_sin_pais
08,Conestoga College,Pre-Health Sciences Pathway to Advanced Diplomas and Degrees,curso_corto,Salud,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Pre-Health Sciences Pathway to Certificates and Diplomas,curso_corto,Salud,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Pre-Service Firefighter Education and Training,curso_corto,Seguridad y Justicia,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Process Quality Engineering,diplomado,Ingeniería,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Production GMAW Welder,curso_corto,Oficios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Professional Accounting Practice,posgrado,Negocios,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Professional Cheese Making,curso_corto,Agroindustria,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Project Management,posgrado,Negocios,1 año,-,https://www.conestogac.on.ca/fulltime/project-management,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,"Protection, Security and Investigation",diplomado,Seguridad y Justicia,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Public Administration (Optional Co-op),diplomado,Administración Pública,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Public Relations,diplomado,Comunicación,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Public Relations - Integrated Communications (Optional Co-op),diplomado,Comunicación,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Public Service,posgrado,Administración Pública,1 año,-,https://www.conestogac.on.ca/fulltime/public-service,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Real Estate Development and Management,posgrado,Negocios,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Recreation and Sport Administration,diplomado,Deportes,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Regulatory Affairs,diplomado,Salud,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Renewable Energy Techniques,curso_corto,Medio Ambiente,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Reporting Systems and Database Development,diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Respiratory Therapy,diplomado,Salud,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Robotics and Industrial Automation (Optional Co-op),posgrado,Ingeniería,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Social Media Marketing,posgrado,Mercadeo,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Social Service Worker,diplomado,Servicios Sociales,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Software Engineering Technician,diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Software Engineering Technology (Optional Co-op),diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Software Quality Assurance and Test Engineering (Optional Co-op),posgrado,Tecnología,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Strategic Administrative Management (formerly: Administrative Business Management),diplomado,Negocios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,"Strategic Change Management, Leadership and Transformation",diplomado,Negocios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Strategic Marketing and Research Analysis,diplomado,Mercadeo,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Strategic Marketing Communications,diplomado,Mercadeo,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Supply Chain Management - Global,posgrado,Logística,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Sustainable Urban Design,posgrado,Arquitectura y Construcción,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Sustainable Waste Management (Optional Co-op),posgrado,Medio Ambiente,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Teaching English as a Second Language,posgrado,Educación,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Technical Communication (Optional Co-op),diplomado,Comunicación,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Technology Foundations,curso_corto,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Therapeutic Recreation,diplomado,Salud,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Tourism - Destinations and Travel Management (Optional Co-op),diplomado,Turismo,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Urban Planning and GIS,diplomado,Arquitectura y Construcción,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Veterinary Assistant,curso_corto,Veterinaria,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Veterinary Technician,diplomado,Veterinaria,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Virtual Reality Production,posgrado,Artes Digitales,no indicada,-,https://www.conestogac.on.ca/graduate-certificates,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Virtualization and Cloud Computing,diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Visual Merchandising Arts,diplomado,Diseño,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Web Development,diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Web Development and Internet Applications Fundamentals,curso_corto,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Welding and Fabrication Technician,diplomado,Oficios,2 años,-,https://www.conestogac.on.ca/fulltime/welding-and-fabrication-technician,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Welding Engineering Technician - Robotics (Optional Co-op),diplomado,Ingeniería,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Welding Engineering Technology - Inspection (Optional Co-op),diplomado,Ingeniería,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Welding Techniques,curso_corto,Oficios,1 año (2 términos académicos),1193,https://www.conestogac.on.ca/fulltime/welding-techniques,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Wireless Network Infrastructure,diplomado,Tecnología,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Woodworking Technician (Optional Co-op),diplomado,Oficios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Woodworking Techniques - CNC,curso_corto,Oficios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,Conestoga College,Woodworking Technology (Optional Co-op),diplomado,Oficios,no indicada,-,https://www.conestogac.on.ca/fulltime,Canada,Kitchener,conestogac.on.ca,
08,La Trobe College Australia,General English,curso_corto,Idiomas,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,English for Further Studies,curso_corto,Idiomas,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Advanced IELTS Preparation Program,curso_corto,Idiomas,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,"Foundation Studies - Business, IT & Humanities",curso_corto,Preparación Universitaria,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,"Foundation Studies - Health, Life Sciences and Engineering",curso_corto,Preparación Universitaria,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Bioscience,diplomado,Ciencias,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Business,diplomado,Negocios,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Business Analytics,diplomado,Negocios,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Cybersecurity,diplomado,Tecnología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Engineering,diplomado,Ingeniería,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Health Sciences,diplomado,Salud,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Information Technology,diplomado,Tecnología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Media and Communication,diplomado,Comunicación,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Diploma of Psychology,diplomado,Psicología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Cybersecurity,curso_corto,Tecnología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Data Analytics,curso_corto,Tecnología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Health Services,curso_corto,Salud,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Information Technology in Marketing,curso_corto,Tecnología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Life Science,curso_corto,Ciencias,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,La Trobe College Australia,Undergraduate Certificate in Psychological Studies,curso_corto,Psicología,no indicada,-,https://www.latrobecollegeaustralia.edu.au/study-options/,Australia,,latrobecollegeaustralia.edu.au,
08,University Canada West,Associate of Arts (AA),pregrado,Estudios Generales,2 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Bachelor of Commerce,bachelor,Negocios,4 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Online Bachelor of Commerce,bachelor,Negocios,4 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Bachelor of Arts in Business Communication,bachelor,Comunicación,4 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Online Bachelor of Arts in Business Communication,bachelor,Comunicación,4 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Master of Business Administration (MBA),mba,Negocios,2 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Online Master of Business Administration (MBA),mba,Negocios,2 años,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,University Access Program (UAP),curso_corto,Preparación Universitaria,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Project Management Professional (PMP) Certification Course,curso_corto,Negocios,35 horas en vivo + 17 horas autodirigidas,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Certified Associate in Project Management (CAPM) Certification Course,curso_corto,Negocios,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Certified Digital Marketing Professional,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Data and Web Analytics,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Digital and Social Selling,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Online E-Commerce Marketing,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Digital Strategy,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Social Media Marketing,curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Search Engine Optimization (SEO),curso_corto,Mercadeo,no indicada,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,University Canada West,Global Visiting Student Short-Term Program,intercambio,Estudios Generales,3-6 meses,-,https://www.ucanwest.ca/programs,Canada,Vancouver,ucanwest.ca,
08,St. George International College,General English (ESL),curso_corto,Idiomas,no indicada,-,https://www.sgiccanada.com/programs,Canada,"Toronto, Vancouver",www.sgiccanada.com,
